the_geom,address_full,close_time,open_time,food_type,food_description,fixed_or_moving,locations_description,cuisine_origin,cartodb_id,average_price_rmb,semester,taste,vendor_origin,cleanliness,notes,employment,photo_url
0101000020E6100000BD6F7CED99635E40D525E318C93E3F40,N/A,9:00 AM,5:00 AM,Guotie/Panstickers,Guotie/Potsticks stall.,Fixed,N/A,Shanghai,172,N/A,Spring 2015,3,Anhui,4,N/A,N/A,"<IMG SRC=""http://i61.tinypic.com/jglh84.jpg"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E610000010CAFB389A635E403AEB538EC93E3F40,N/A,9:00 AM,5:00 AM,Jianbing/Pancake,Jianbing/Pancake stall.,Fixed,N/A,Shandon,173,N/A,Spring 2015,5,Anhui,4,N/A,N/A,"<IMG SRC=""http://i57.tinypic.com/jhefqh.jpg"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E610000014CE6E2D935C5E405245F12A6B333F40,"641 Jianguoxi Road (near Gaoan Road), Xuhui",Late Night,4:00 AM,Xiaolongbao/Steamed Soup Buns,Soup dumpling stand.,Fixed,N/A,Shanghai,174,N/A,Spring 2015,5,Shandong,4,"Cheap and delicious soup dumplings, about 8kuai for an order of 8. Stand has seating and is run by a family. Also offers other dumplings that range from 10-20kuai.",N/A,"<IMG SRC=""http://i.imgur.com/yqikcpS.jpg"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000E11E26DC50435E40D91F48D29A1C3F40,"No. 299 Zhuhu Road, Zhujiajiao",N/A,N/A,Dumplings ,N/A,Fixed,A storefront on side of road ,N/A,231,12,Spring 2017,N/A,Zhejiang,N/A,N/A,Employee,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/c318fbcf-bbf7-4a4e-8d7c-c0bc226a6144"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E610000054724EECA15C5E40D4D347E00F333F40,"102 Gaoan Road (near Zhaojiabang Road), Xuhui",Late Night,6:00 AM,Jianbing/Pancake,Scallion Pancakes stand.,Fixed,About a 7min walk from the Zhaojiabang Subway Station (Exit 2). This stand is the third in a series of street food vendors on Gaoan Rd. It is closest to the cross street (Zhaojiabang Rd).,General China,176,N/A,Spring 2015,3,Anhui,4,Fresh made Chinese pancakes. Not very sweet or spicy but you can customize to meet your taste. 10kuai for one.,N/A,"<IMG SRC=""http://i.imgur.com/FIil3li.jpg"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E61000007FFB3A70CE5E5E40CF4D9B711A3A3F40,"111 Yunnan Road, Huangpu District",10:00 AM,5:00 AM,Pancakes,Scallion Pancakes stand.,Moving,"A few meters away from the Yunnan Road, JingLing Road intersection.",Hebei,177,N/A,Spring 2015,4,Anhui,3,Run by a couple.,N/A,"<IMG SRC=""http://i58.tinypic.com/w6zg9s.jpg"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E61000000BB8E7F9D35E5E40CC96AC8A70373F40,N/A,11:00 AM,5:00 AM,Jianbing/Pancake,Very friendly pancake lady.,Fixed,In the ally  next to the right of 131 Zhaozhou Road.,Shandong,179,N/A,Spring 2015,4,Jiangsu,2,Very friendly!,N/A,"<IMG SRC=""http://i.imgur.com/xiR6d1n.jpg"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000276C3F19E35E5E40AED4B32094373F40,"66 Zhaozhou Road, Huangpu",10:00 AM,6:30 AM,Egg Pancake,"Hole in the wall; no seats.",Fixed,On the intersection of Zhaozhou Road and Dongtai Road.,Shanghai,180,N/A,Spring 2015,3,Shanghai,3,N/A,N/A,"<IMG SRC=""http://i.imgur.com/LmhXeVR.jpg"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E610000045B9347EE1615E40E4D9E55B1F3A3F40,N/A,2:00 AM,10:00 PM,Pancakes,Cart serving Henanese pancakes.,Moving,Directly across from the front door of NYU Shanghai campus.,Henan,181,N/A,Spring 2015,5,Jiangsu,3,Vendor came to Shanghai last year.,N/A,"<IMG SRC=""http://images.nationalgeographic.com/wpf/media-live/photos/000/084/cache/fried-shanghai-dumplings_8418_600x450.jpg"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000486AA164725F5E40663387A4163A3F40,"85 Yuyuan Road, Jingan",8:00 PM,7:30 AM,Xiaolongbao/Steamed Soup Buns,Stand serving Nanxiang soup dumplings.,Fixed,N/A,Shanghai,197,N/A,Spring 2015,4,N/A,4.5,One of he most famous Shanghai restaurants. Known for its Xiaolongbao. Must-eat for tourist. Long queue outside the takeout window.,N/A,"<IMG SRC=""http://i61.tinypic.com/28bsnm1.jpg"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
,,,,,,,,,321,,,,,,,,
0101000020E610000006D50627A25C5E407B88467710333F40,"102 Gaoan Road (near Zhaojiabang Road), Xuhui",Late Night,6:00 AM,Breakfast,Stuffed buns and rice dumpling stand.,Fixed,About a 7min walk from the Zhaojiabang Subway Station (Exit 2). This stand is the fourth in a series of street food vendors on Gaoan Rd. It is closest to the cross street (Zhaojiabang Rd),General China,182,N/A,Spring 2015,5,Anhui,4,"Fresh made baozi and shaomai, vendors are constantly making and steaming. Very cheap, only 2kuai each. Very interesting to watch the vendors handle the huge bamboo steamers with dozens of buns inside.",N/A,"<IMG SRC=""http://i.imgur.com/cUu5jKl.jpg"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E61000001C96067E54675E4093C49272F7313F40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,183,N/A,Spring 2015,,N/A,N/A,N/A,N/A,N/A
0101000020E6100000A10F96B1A15C5E40A41B615111333F40,"102 Gaoan Road (near Zhaojiabang Road), Xuhui",2:00 PM,6:00 AM,"Fried dumpling, jiaozi, _Ìà_ÌÇ_å",Dumpling stand.,Fixed,About a 7min walk from the Zhaojiabang metro stop (exit 2). This stand is the first in a series of street food vendors on Gaoan Rd. It is closest to the cross street (Zhaojiabang Rd),Shanghai,184,N/A,Spring 2015,4,Anhui,4,"Stand serves different types of dumplings including pot stickers and fried soup dumplings. Very cheap, about  4 kuai for 6 dumplings. The vendors are very nice and are constantly making dumplings so they are fresh when you buy them.",N/A,"<IMG SRC=""http://i.imgur.com/tDkbjYy.jpg"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000971DE21FB65F5E40DF1797AAB4393F40,"91 Middle Fangbang Road, Huangpu",10:00 PM,9:00 AM,Milk tea,Stand serving Aunt Milk Tea.,Fixed,N/A,Hong Kong/Taiwan,185,N/A,Spring 2015,5,Jiangxi,4,"Famous brand in Shanghai, like COCO. A franchise of this chain run by a lady.",N/A,"<IMG SRC=""http://i62.tinypic.com/4slgus.jpg"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E610000060E5D022DB5E5E40D0285DFA97383F40,N/A,Late Night,6:00 AM,Dumplings,Sweet glutinous ball.,Fixed,"About 100 metres from the Middle FangBang Road, South Xizang Road intersection.",Anhui,186,N/A,Spring 2015,5,Shandong,4,People make food at the back hole in the wall and the food is sold in the cart out front.,N/A,"<IMG SRC=""http://i60.tinypic.com/2qdmk9k.jpg"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E61000009561DC0DA25C5E408602B68311333F40,"102 Gaoan Road (near Zhaojiabang Road), Xuhui",Late Night,5:00 AM,"Fried Breadsticks, Youtiao, ____åå and sweet rice ball",Youtiao and soymilk stand.,Fixed,Gaoan Rd near Zhaojiabang Rd. About a 7min walk from the Zhaojiabang metro stop (exit 2). This stand is the second in a series of street food vendors on Gaoan Rd. It is closest to the cross street (Zhaojiabang Rd),General China,187,N/A,Spring 2015,4,Anhui,4,"Stand serves traditional Chinese breakfast of youtiao and soy milk but what you must try is the sweet rice ball. Imagine a rice ball the size of your fist and stuffed with sugar, youtiao, and an egg. ",N/A,"<IMG SRC=""http://i.imgur.com/lSMJJYA.jpg"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E610000045B9347EE1615E40E4D9E55B1F3A3F40,N/A,2:00 AM,10:00 PM,Pancakes,Cart serving Henanese pancakes.,Moving,Directly across from the front door of NYU Shanghai campus.,Henan,188,N/A,Spring 2015,5,Nanjing,3,Vendor came to Shanghai last year.,N/A,"<IMG SRC=""http://images.nationalgeographic.com/wpf/media-live/photos/000/084/cache/fried-shanghai-dumplings_8418_600x450.jpg"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E610000006D50627A25C5E407B88467710333F40,"102 Gaoan Road (near Zhaojiabang Road), Xuhui",Late Night,6:00 AM,Breakfast,Stuffed buns and rice dumpling stand.,Fixed,About a 7min walk from the Zhaojiabang metro stop (exit 2). This stand is the fourth in a series of street food vendors on Gaoan Rd. It is closest to the cross street (Zhaojiabang Rd),General China,189,N/A,Spring 2015,5,Anhui,4,"Fresh made baozi and shaomai, vendors are constantly making and steaming. Very cheap, only 2kuai each. Very interesting to watch the vendors handle the huge bamboo steamers with dozens of buns inside.",N/A,"<IMG SRC=""http://i.imgur.com/cUu5jKl.jpg"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000C0232A54375F5E40C5707500C4393F40,N/A,10:00 PM,10:00 AM,Roast Sweet Potatoes and Corns,Cart serving roast sweet potatoes and corns.,Moving,SW corner of South Henan Road and Dajing Road.,Shandong,190,N/A,Spring 2015,4,Shandong,2.5,He told me that they are like in a guerrilla with chengguan.,N/A,"<IMG SRC=""http://i58.tinypic.com/2rw00vn.jpg"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000A10F96B1A15C5E40A41B615111333F40,N/A,2:00 PM,6:00 AM,Guotie/Panstickers,Dumpling stand.,Fixed,About a 7min walk from the Zhaojiabang metro stop (exit 2). This stand is the first in a series of street food vendors on Gaoan Rd. It is closest to the cross street (Zhaojiabang Rd),Shanghai,191,N/A,Spring 2015,4,Anhui,4,"Stand serves different types of dumplings including pot stickers and fried soup dumplings. Very cheap, about  4 kuai for 6 dumplings. The vendors are very nice and are constantly making dumplings so they are fresh when you buy them.",N/A,"<IMG SRC=""http://i.imgur.com/tDkbjYy.jpg"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E61000009561DC0DA25C5E408602B68311333F40,"102 Gaoan Road (near Zhaojiabang Road), Xuhui",Late Night,5:00 AM,Youtiao/Fried Dough Sticks and Sweet Rice Ball,Youtiao and soymilk stand.,Fixed,102 Gaoan Rd near Zhaojiabang Rd. About a 7min walk from the Zhaojiabang metro stop (exit 2). This stand is the second in a series of street food vendors on Gaoan Rd. It is closest to the cross street (Zhaojiabang Rd),General China,192,N/A,Spring 2015,4,Anhui,4,"Stand serves traditional Chinese breakfast of youtiao and soy milk but what you must try is the sweet rice ball. Imagine a rice ball the size of your fist and stuffed with sugar, youtiao, and an egg. ",N/A,"<IMG SRC=""http://i.imgur.com/lSMJJYA.jpg"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E610000054724EECA15C5E40D4D347E00F333F40,"102 Gaoan Road (near Zhaojiabang Road), Xuhui",Late Night,6:00 AM,Jianbing/Pancake,Scallion pancakes stand.,Fixed,"102 Gaoan Rd near Zhaojiabang Rd. About a 7min walk from the Zhaojiabang metro stop (exit 2). 
This stand is the third in a series of street food vendors on Gaoan Rd. It is closest to the cross street (Zhaojiabang Rd)",General China,193,N/A,Spring 2015,3,Anhui,4,Fresh made Chinese pancakes. Not very sweet or spicy but you can customize to meet your taste. 10kuai for one.,N/A,"<IMG SRC=""http://i.imgur.com/FIil3li.jpg"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E610000014CE6E2D935C5E405245F12A6B333F40,"641 West Jianguo Road, Xuhui",Late Night,4:00 AM,Xiaolongbao/Steamed Soup Buns,Soup dumpling stand.,Fixed,N/A,Shanghai,194,N/A,Spring 2015,5,Shandong,4,"Cheap and delicious soup dumplings, about 8kuai for an order of 8. Stand has seating and is run by a family. Also offers other dumplings that range from 10-20kuai.",N/A,"<IMG SRC=""http://i.imgur.com/yqikcpS.jpg"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E61000001BD5E940D65E5E401FF30181CE443F40,"1581 North Sichuan Road, Hongkou",7:30 PM,6:30 AM,Shanghainese Snack,Shanghai Rice Cake Food Factory.,Fixed,N/A,Shanghai,195,N/A,Spring 2015,4,Shanghai,4.5,"Used to be a vendor, but when it becomes really famous they have their fixed shops and becomes a chain.",N/A,"<IMG SRC=""http://i.imgur.com/CoSPOJh.png"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E61000006E6C76A4FA5E5E402FA2ED98BA433F40,"274 Shanyin Road, Hongkou",N/A,6:00 AM,Noodle Soup and other Shanghainese Home Cuisine,Special duck and rice noodle soup.,Moving,N/A,Jiangsu,196,N/A,Spring 2015,4,Jiangsu,3,it's a huge vendor with flexible tables.,N/A,"<IMG SRC=""http://i.imgur.com/gOXoukQ.png""  ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E61000002E55698B6B5F5E406649809A5A3A3F40,N/A,5:30 PM,7:30 AM,Crispy Sugar-coated Fruit,Cart serving crispy sugar-coated fruit.,Moving,NE corner of Lishui Road and Fuyou Road.,Beijing/Tianjin,198,N/A,Spring 2015,4,Anhui,2,A mother with 3 kids. Once stayed in Beijing for four years ans sold this suger-coated fruits too.,N/A,"<IMG SRC=""http://i59.tinypic.com/241sa2r.jpg"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000543A58FFE75E5E405D177E703E393F40,"948 Renmin Road, Huangpu",12:00 PM,5:00 AM,Dumpling Soup,Booth serving dumpling soup.,Fixed,At the entrance.,Shanghai,199,N/A,Spring 2015,5,Shanghai/Sichuan,4,Run by local residences in Longtang. A staff is from Sichuan but has been in Shanghai for more than 10 years. Self-made shanghai-style dumplings. Very welcome in local elder people.,N/A,"<IMG SRC=""http://i61.tinypic.com/2vjwimh.jpg"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E61000009D4B7155D95E5E401DC87A6AF5393F40,"51 East Huaihai Road, Huangpu",8:00 PM,9:00 AM,Chestnut,Stand seving sugar chestnut.,Fixed,N/A,Fusion of Hunan and Zhejiang,200,N/A,Spring 2015,4,Anhui,3.5,N/A,N/A,"<IMG SRC=""http://i62.tinypic.com/2e0iiy1.jpg"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E61000002D26361FD75E5E40C2F9D4B14A393F40,N/A,11:00 AM,6:00 AM,Soy Milk and Fried Dough Stick,Stall specialising in soy milk and fried dough stick.,Fixed,"Opposite the bright, rainbow-coloured 'No.50' sign.",Shanghai,201,N/A,Spring 2015,3,Anhui,3,"Three vendors at this stall, selling a variety of breakfast foods. Tables and seats are set out for those who want to sit down to have their soy milk and Fried Dough Stick.",N/A,"<IMG SRC=""http://i59.tinypic.com/feht2x.jpg"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000FAB48AFED05E5E4064AE0CAA0D3A3F40,"129 South Yunnan Road, Huangpu",10:30 AM,6:00 AM,Pancake,Cart serving Chinese-style crepes.,Fixed,Right beside Lawson.,Shandong,202,N/A,Spring 2015,1,Shangdong,2,Long queue to wait.,N/A,"<IMG SRC=""http://i58.tinypic.com/155kxs5.jpg"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000273108AC1C5D5E40DC80CF0F23383F40,N/A,10:00 AM,6:00 AM,"Cifangao/Glutinous Rice Cake, Pancake",Breakfast shop (glutinous rice roll and pancake).,Fixed,Located on Xiangyang Road. Cross street of Changle Road and Xiangyang Road.,Shanghai,203,N/A,Spring 2015,3,Henan ,4,The business of this store isn't that good compared to others.,N/A,"<IMG SRC=""http://i.imgur.com/k5vWjDH.jpg?1"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E610000098BED7101C5D5E4004AC55BB26383F40,N/A,8:00 PM,6:00 AM,"Guotie, Wonton, Beef Soup and Fried Buns
",Breakfast shop and regular restaurant.,Fixed,Located on Xiangyang Road. Cross street of Changle Road and Xiangyang Road. Near Stall 52 to 54.,Shanghai,204,N/A,Spring 2015,4,Anhui ,4,Kitchen area and dining area. Pork Dumplings and Beef soup are main draws. Can sit down or take away (Can phone in orders). Promptly cleans up after customers leave.,N/A,"<IMG SRC=""http://i.imgur.com/DJ5jExt.jpg"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E610000015C616821C5D5E408EAF3DB324383F40,N/A,10:00 PM,6:00 AM,Jianbing/Pancake,Breakfast shop and Shandong pancakes.,Fixed,Located on Xiangyang Road. Cross street of Changle Road and Xiangyang Road. Near Stall 56.,ShanDong,205,N/A,Spring 2015,4,ShanDong ,3.5,Main draw on the street. Long lines of people - people take the pancakes away to other restaurants to supplement breakfast. Popular and efficient.,N/A,"<IMG SRC=""http://i.imgur.com/hEee1HK.jpg"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E61000000CCA349A5C5D5E40A08A1BB798373F40,N/A,10:00 AM,6:00 AM,Jianbing/Pancake,Breakfast cart selling Shandong p.ancakes,Moving,"Located on South Shaanxi Road, close to the cross street with Middle HuaiHai Road.",Shandong,206,N/A,Spring 2015,3.5,Shandong ,3.5,"Located in a lane, but with very good business. The vendor said he doesn't come if it is raining.",N/A,"<IMG SRC=""http://i.imgur.com/LjKdtzR.jpg"" ALT=""image not available"" WIDTH=165 HEIGHT=165>?1"
0101000020E6100000876D8B321B5D5E408352B4722F383F40,N/A,10:00 PM,06:00 AM to 09:00 AM,"Tofu Soup, Youtiao/Fried Dough Sticks, Rice Balls",Breakfast shop selling porridge and fried dough sticks.,Fixed,Located on Xiangyang Road. Cross street of Changle Road and Xiangyang Road. Near Stall 46.,Shanghai,207,N/A,Spring 2015,3,Zhejiang,4,"Hole in the wall restaurant with one table and a few chairs. Quick pit stop type of place. Rice Ball with donut is a big draw (bland taste). Tofu soup (popular. tasty. sweet or salty)
-restaurant is a little dirty. Keeps Money handling separate from food.",N/A,"<IMG SRC=""http://i.imgur.com/aCse5Xl.jpg"" ALT=""image not available"" WIDTH=165 HEIGHT=165>

"
0101000020E6100000070951BEA0625E402AE109BDFE383F40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,208,N/A,Spring 2015,,N/A,N/A,N/A,N/A,N/A
0101000020E6100000DD9A745B22655E40959BA8A5B9413F40,N/A,9:00 PM,4:00 AM,Breakfast,"Tea eggs, taiwanese pancakes, corn, dumplings and drinks. Lots of drinks to choose from.",Moving,N/A,N/A,209,4.5,Fall 2015,2,Jilin,N/A,N/A,N/A,"<IMG SRC=""http://i61.tinypic.com/11qofo8.jpg"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E61000007C9C69C2F6645E40325871AAB5403F40,N/A,12:00 AM,6:00 AM,Tofu Soup,The owner of this street food stand is actually owner of a tofu store. He sells Douhua in the morning.,Fixed,Outskirt of the Jinyang market.,Shanghai,210,2.5,Fall 2015,4,Anhui,N/A,The owner pre-packaged all the Douhua in order for people to take away right after the purchase.,N/A,"<IMG SRC=""http://i62.tinypic.com/2jcu7g5.jpg"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E61000004B749659845E5E40516B9A779C3A3F40,"111 Yunnan Road, Huangpu District",10:00 AM,6:00 AM,Egg Pancake,Egg pancake stand.,Moving,N/A,N/A,211,N/A,Spring 2015,,N/A,N/A,"Located beside a Lawsons, this street stand serves a puffier type of danbing that is smothered in sweet hoisin sauce and fermented soy bean sauce inside. The pancake is savory, crunchy and chewy, with added flavors from the pickled mustard tuber, cilantr.",N/A,N/A
0101000020E61000007FF8F9EFC15A5E40BDE47FF277373F40,"Anhua Road and Dingxi Road, Xuhui",10:00 AM,6:00 AM,Egg Pancake,Egg pancake stand.,Moving,N/A,N/A,212,N/A,Spring 2015,,N/A,N/A,This mobile street food stand is set up out of a metal box cart fixed with a flat top griddle and an open front. A man and a woman work together taking orders as the woman works behind the flat top griddle and the man adds the condiments and oil.,N/A,N/A
0101000020E610000068EA758BC05A5E407100FDBE7F373F40,N/A,6:00 PM,6:00 AM,Baozi/Steamed Buns,N/A,Fixed,"Dingxi Road, between Anhua Road and Xuanhua Road.",N/A,213,N/A,Spring 2015,,N/A,N/A,"This street food stand is perched right outside of a restaurant, selling various types of baozi alongside Shanghai-style shaomai. Each bao costs 1.5 yuan, ranging from sweet (red bean) and savory (braised cabbage, pork, bok choy and tofu, cellophane and etc.)",N/A,N/A
0101000020E6100000939048DBF8595E409C35785F953B3F40,N/A,9:00 PM,11:00 AM,Pancakes,Chinese style burrito.,Fixed,Across front gate of ECNU.,N/A,214,N/A,Spring 2015,,N/A,N/A,"This streetside food stand serves a variety of street foods out of a Fixed. In addition to juanbing, it also serves roujiamou. The filling of the juanbing can be anything from peking duck, fried chicken, charsiew, fried egg, or braised pork. ",N/A,N/A
0101000020E610000078B988EFC45A5E4036B1C05774373F40,"Dingxi Road and Anhua Road, Xuhui",4:00 PM,6:00 AM,Beef Guotie/Potstickers and Fried Beef Buns,Buns/Potsticker vendor.,Fixed,N/A,N/A,215,N/A,Spring 2015,,N/A,N/A,"This vendor sells a variety of handheld snacks from morning till midday out of the windowsill of a hole-in-the-wall. Around noon, this location also begins to sell a variety of sides to rice, still serving the other items on the side until they sell out.",N/A,N/A
,,,,,,,,,322,,,,,,,,
0101000020E61000007E9065C1C45A5E40998235CEA6373F40,N/A,10:00 AM,6:00 AM,Jianbing/Pancake,Jianbing breakfast stand.,Moving,"Dingxi Road, between Anhua Road and Xuanhua Road",N/A,216,N/A,Spring 2015,,N/A,N/A,"Located at the top of the stairs of a cigarette shop, this jianbing breakfast stand is arguably one of the best. The chef responsible for the recipe humbly shells out jianbing with adeptness and speed, working along with a woman.",N/A,N/A
0101000020E6100000031FAEE13B435E40D41F74EBBE1C3F40,No. 226 Middle Shadian Road,N/A,N/A,N/A,N/A,Fixed,Alleyway of a walking street ,N/A,217,N/A,Spring 2017,N/A,N/A,N/A,N/A,N/A,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/dc7846bc-3b0e-4785-8a20-ef8c5d2b80ec"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000D58B53363D435E407CF8DD93CC1C3F40,No. 226 Middle Shadian Road,N/A,N/A,Popped rice cake ,N/A,,On the side,N/A,218,20,Spring 2017,N/A,N/A,N/A,Alipay and wechat available,Employee,N/A
0101000020E610000056D7A19A92625E40744012F6ED3C3F40,No. 1642 Zhangyang Road,10:00 PM,2:30 AM,Chuanr,N/A,Moving,Across the street from the other vendors and In front of a subway exit,N/A,219,15,Spring 2017,3.5,N/A,3,N/A,N/A,N/A
0101000020E610000033DDEBA4BE5E5E4022A7AFE76B3A3F40,No. 226 Middle Shadian Road,N/A,N/A,Chuanr,N/A,Fixed,Streetfood street,Xinjiang,220,N/A,Spring 2017,5,Xianjiang,3,N/A,Self-employed,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/5035d2f3-b3c8-458e-a003-2411ade3b945"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000BB7B80EECB5E5E4099F56228273A3F40,No. 111 South Yunan Road,N/A,N/A,"Wontons, fried noodles and rice",N/A,Fixed,In an alley next to a closed store front,N/A,221,10,Spring 2017,3.5,N/A,5,"Ladies were super rude but they had lots of customers, washable dishes, 5 tables and seats, plastic chopsticks. ",Self-employed,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/6680d98d-079f-40b5-ad77-68eb4d09333e"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E610000038A0A52BD85E5E40884A2366F6393F40,No.52 East Huaihai Road,N/A,N/A,"Hawthorn cake
",N/A,Moving,Along the street,Shanghai,222,N/A,Spring 2017,2,Anhui,1,N/A,Self-employed,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/32ee0a2a-511c-49b4-bf44-a3cfbb1cb180"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E610000050C58D5BCC5E5E4034130CE71A3A3F40,No. 111 South Yunan Road,N/A,N/A,"Wontons, noodles and tea eggs",N/A,Moving,Along the street,N/A,223,20,Spring 2017,5,Shanghai,5,"Table for customers, washable bowls",Self-employed,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/47d7c5a2-fab1-4c3f-a98e-6df8c41fd3ad"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000BB7B80EECB5E5E4099F56228273A3F40,Zaozhuang Road Jinyang Road,N/A,N/A,Fried turnip strip cakes,N/A,Moving,Outside a closed store front,Shanghai,224,10,Spring 2017,5,Shanghai,3,N/A,Self-employed,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/beea58e5-d9e0-4eb2-9230-51f30e3bef77"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000F01E70C856435E40D71FF4817B1C3F40,Simin Road,10:00 AM,8:00 PM,Pancake,N/A,Fixed,Covered space ,Shandong ,226,5,Spring 2017,3.5,Hunan,3,"Alipay, wechat, delivery, moved to Shanghai to be with her son who is working here ",Self-employed,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/38f4a29d-3e22-48ba-9b96-7b05c21b0f43"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000FA1EE84255435E40E71F7C78751C3F40,Simin Road,10:00 AM,10:00 PM,Potatoes ,N/A,Fixed,Water town - near entrance ,N/A,227,15,Spring 2017,N/A,Anhui,N/A,N/A,Employee,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/2fe93c96-7d78-4bb4-bf7c-c234fff305e2"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000031F90685A435E40E91F98BE6D1C3F40,No. 304 Caohe Street,N/A,N/A,Chuar,N/A,Fixed,Chuanr,N/A,228,12,Spring 2017,N/A,N/A,N/A,N/A,Employee,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/955181a4-ec41-4d79-ab89-f44f0b784c9e"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000178046E9D25E5E402E1C08C9023A3F40,No. 129 South Yunan Road,N/A,N/A,Pancake,N/A,Moving,On the street,Shandong,229,N/A,Spring 2017,5,Shandong,3,"He's been there for 8years. He was super nice. Though he had a dustbin, trash was everywhere around him. 6-10:30.",Employee,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/bfbd00f9-ef9c-4f7c-9087-59b48b9693ca"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000DE1EEC8C52435E40D31F6C089B1C3F40,"No. 299 Zhuhu Road, Zhujiajiao",7:00 AM,7:00 PM,Popped rice cakes,N/A,Fixed,A storefront on roadside,N/A,230,20,Spring 2017,N/A,Shanghai ,N/A,N/A,Employee,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/2ef6d884-2bb0-4db2-9f61-5895183c101e"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
0101000020E6100000CF19925F54435E4054DCE187861C3F40,Simin Road,6:00 AM,6:00 PM,Rice Dumpling,N/A,Fixed,Cover store with sellers and producer (zongzi wrappers) ,Zhujiajiao,232,N/A,Spring 2017,3.5,Zhujiajiao,3,Alipay available,Employee,"<IMG SRC=""https://web.fulcrumapp.com/shares/f9e775db70c60c7d/photos/e94e8351-ec57-4ad1-a2ba-57d605db48e4"" ALT=""image not available"" WIDTH=165 HEIGHT=165>"
